published_date,title,source,description,link,date_string
2025-03-13,DPR Soroti Kesetaraan Media Konvensional dan Digital dalam Revisi UU Penyiaran,MetroTVNews.com,"Revisi Undang-Undang (UU) Penyiaran terus bergulir setelah melalui proses panjang sejak pertama kali digagas pada 2012. Saat ini, UU Nomor 32 Tahun 2002...",https://www.metrotvnews.com/play/N6GCxna4-dpr-soroti-kesetaraan-media-konvensional-dan-digital-dalam-revisi-uu-penyiaran,13 Mar 2025
2025-03-13,Revisi UU Penyiaran akan Atur Penggunaan AI dalam Jurnalisme,MetroTVNews.com,"Komisi I DPR RI menggelar rapat dengar pendapat (RDP) terkait Revisi Undang-Undang tentang Penyiaran pada Selasa, 11 Maret 2025.",https://www.metrotvnews.com/play/kqYCYB2J-revisi-uu-penyiaran-akan-atur-penggunaan-ai-dalam-jurnalisme,13 Mar 2025
2025-03-13,Asosiasi TV Nasional Usul RUU Penyiaran Atur Konvergensi Media,Hukumonline,Asosiasi TV Nasional Usul RUU Penyiaran Atur Konvergensi Media. Kendati RUU Konvergensi Media lebih urgen dibahas tapi bukan berarti RUU Penyiaran disingkirkan.,https://www.hukumonline.com/berita/a/asosiasi-tv-nasional-usul-ruu-penyiaran-atur-konvergensi-media-lt67d39978bfc86/,13 Mar 2025
2025-03-13,Warga Tondano Keluhkan Keterbatasan Siaran TV Setelah ASO,kpi.go.id,"KPI | Komisi Penyiaran Indonesia - Jadikan Penyiaran Indonesia yang Sehat, Bermanfaat, dan Bermartabat.",https://www.kpi.go.id/en/umum/23-berita-daerah/37672-warga-tondano-keluhkan-keterbatasan-siaran-tv-setelah-aso,13 Mar 2025
2025-03-13,Revisi Undang-Undang Penyiaran Hadapi Multiplatform Media - [Selamat Pagi Indonesia],YouTube,"MetroTV, Komisi I DPR RI menggelar Rapat Dengar Pendapat (RDP) pada Selasa, 12 Maret 2025, untuk membahas revisi Undang-Undang Penyiaran.",https://www.youtube.com/watch?v=8OG13Gg_J6M,13 Mar 2025
2025-03-12,"Rapat dengan DPR, Dirut TVRI Usulkan Agar Penggunaan AI Diatur dalam RUU Penyiaran | Tirto Recap",YouTube,"Iman Brotoseno selaku Direktur Utama (Dirut) LPP TVRI, mengusulkan untuk memasukkan aturan penggunaan Artificial Intelligence (AI) dalam RUU penyiaran.",https://www.youtube.com/watch?v=IDwZYIalGIc,12 Mar 2025
2025-03-11,"Komdigi Sarankan Penggabungan Lembaga Penyiaran RRI, TVRI & Antara | OneNews Update",YouTube,"OneNews Update, https://www.tvOnenews.com - Komdigi Sarankan Penggabungan Lembaga Penyiaran RRI, TVRI & Antara | OneNews Update Kementerian Komunikasi dan...",https://www.youtube.com/watch?v=iLYBY1SkQL4,11 Mar 2025
2025-03-11,"Kementerian Komdigi Usulkan Merger RRI, TVRI, dan Antara saat RDP Revisi UU Penyiaran",Media Formasi,"Kemenkomdigi mengusulkan untuk menggabung lembaga penyiaran publik Radio Republik Indonesia, Televisi Republik Indonesia, serta kantor berita Antara.",https://mediaformasi.com/2025/03/kementerian-komdigi-usulkan-merger-rri-tvri-dan-antara-saat-rdp-revisi-uu-penyiaran/,11 Mar 2025
2025-03-11,"Komdigi Usul Penggabungan Media Plat Merah RRI, TVRI, dan Antara",jakartasatu.com,"Komdigi Usul Penggabungan Media Plat Merah RRI, TVRI, dan Antara. JAKARTASATU.COM– Kementerian Komunikasi dan Digital (Kemkomdigi) memberikan usul soal...",https://jakartasatu.com/2025/03/11/komdigi-usul-penggabungan-media-plat-merah-rri-tvri-dan-antara/,11 Mar 2025
2025-03-11,"Dave Laksono Ungkit Wacana Penggabungan RRI, TVRI, dan Antara",RRI.co.id,"KBRN, Jakarta: Wakil Ketua Komisi I DPR, Dave Laksono mengungkap kembali wacana penggabungan Lembaga Penyiaran Publik di Indonesia.",https://rri.co.id/index.php/nasional/1381288/dave-laksono-ungkit-wacana-penggabungan-rri-tvri-dan-antara,11 Mar 2025
2025-03-10,Antara Usul Penyebaran Konten Berita Asing Pengaruhi Stabilitas RI Diatur UU,detikNews,"""Regulasi terkait penyebaran konten berita produksi asing terutama yang mempengaruhi stabilitas politik, ekonomi dan sosial di Indonesia,"" kata Akhmad...",https://news.detik.com/berita/d-7815784/antara-usul-penyebaran-konten-berita-asing-pengaruhi-stabilitas-ri-diatur-uu,10 Mar 2025
2025-03-10,Anggota DPR Harap Revisi UU Penyiaran Bisa Dimanfaatkan hingga 50 Tahun Mendatang,Tempo.co,"TEMPO.CO, Jakarta - Komisi bidang Penyiaran DPR menggelar rapat dengar pendapat bersama Kementerian Komunikasi dan Digital serta lembaga penyiaran...",https://www.tempo.co/politik/anggota-dpr-harap-revisi-uu-penyiaran-bisa-dimanfaatkan-hingga-50-tahun-mendatang-1217673,10 Mar 2025
2025-03-10,TVRI Minta Ada Rekrutmen Pegawai Non-ASN di RUU Penyiaran: Produser-Writer - kumparan.com,kumparan,TVRI Minta Ada Rekrutmen Pegawai Non-ASN di RUU Penyiaran: Produser-Writer ... Dirut TVRI Iman Brotoseno mengungkap masukannya terkait Revisi UU Penyiaran dalam...,https://kumparan.com/kumparannews/tvri-minta-ada-rekrutmen-pegawai-non-asn-di-ruu-penyiaran-produser-writer-24eTV4xS4uW,10 Mar 2025
2025-03-10,Begini Masukan 3 Media Pelat Merah untuk RUU Penyiaran,Hukumonline,"Begini Masukan 3 Media Pelat Merah untuk RUU Penyiaran. Antara lain meminta perekrutan SDM lebih fleksibel untuk non ASN, perlindungan dan keamanan data digital...",https://www.hukumonline.com/berita/a/begini-masukan-3-media-pelat-merah-untuk-ruu-penyiaran-lt67ce9098ae7d5/,10 Mar 2025
2025-03-10,"Revisi UU Penyiaran, LKBN Antara Minta DPR Jamin Kebebasan Pers",Tempo.co,"Pada DPR periode 2019-2024, pembahasan revisi UU Penyiaran ditunda usai menuai banyak kritik.",https://www.tempo.co/politik/revisi-uu-penyiaran-lkbn-antara-minta-dpr-jamin-kebebasan-pers-1217610,10 Mar 2025
2025-03-10,"Agenda DPR Hari ini, Bahas Pemilihan Ulang hingga Uang Haji",MetroTVNews.com,"Jakarta: Sekretariat Jenderal DPR membeberkan agenda parlemen hari ini, 10 Maret 2025. Diawali raker dan RDP Komisi II dengan Mendagri, KPU,...",https://www.metrotvnews.com/read/NleC8rwA-agenda-dpr-hari-ini-bahas-pemilihan-ulang-hingga-uang-haji,10 Mar 2025
2025-03-10,"Saat Dirut TVRI Bikin Simulasi Program Pakai AI: Kalau Gunakan ASN, Agak Susah - kumparan.com",kumparan,Pihak TVRI menghadiri rapat dengan Komisi I DPR membahas RUU Penyiaran. Salah satu poin yang disampaikan dan dirasa penting untuk dimasukkan dalam revisi...,https://kumparan.com/kumparannews/saat-dirut-tvri-bikin-simulasi-program-pakai-ai-kalau-gunakan-asn-agak-susah-24eSlnoUAh8,10 Mar 2025
2025-03-10,Komisi I DPR rapat dengan Komdigi hingga ANTARA bahas RUU Penyiaran,ANTARA News Kalimantan Timur,"Menurut dia, RUU tentang Penyiaran sudah lama dibahas di Komisi I DPR RI sejak tahun 2012. Bahkan, kata dia, pembahasan RUU tersebut selama ini belum ""diketok""...",https://kaltim.antaranews.com/berita/233485/komisi-i-dpr-rapat-dengan-komdigi-hingga-antara-bahas-ruu-penyiaran,10 Mar 2025
2025-03-10,TVRI hingga Antara Usul AI Diatur Dalam RUU Penyiaran,Tempo.co,TVRI hingga Antara Usul AI Diatur Dalam RUU Penyiaran. TVRI dan LKBN Antara mengusulkan pengaturan kecerdasan buatan (AI) diakomodir dalam RUU Penyiaran. AI...,https://www.tempo.co/politik/tvri-hingga-antara-usul-ai-diatur-dalam-ruu-penyiaran-1217554,10 Mar 2025
2025-03-10,"Kemenkomdigi Usulkan RRI, TVRI, dan Antara Digabung",Kompas.com,"Kemenkomdigi usulkan penggabungan RRI, TVRI, dan Antara saat membahas RUU Penyiaran untuk dorong ekosistem multiplatform.",https://nasional.kompas.com/read/2025/03/10/12392741/kemenkomdigi-usulkan-rri-tvri-dan-antara-digabung,10 Mar 2025
2025-03-10,"Rapat Bareng DPR, TVRI hingga Antara Usul RUU Penyiaran Atur AI",detikNews,"Akhmad Munir berharap RUU Penyiaran mampu mengatur model bisnis yang berkeadilan. Ia ingin regulasi penyebaran konten berita asing tak memengaruhi stabilitas,...",https://news.detik.com/berita/d-7815670/rapat-bareng-dpr-tvri-hingga-antara-usul-ruu-penyiaran-atur-ai,10 Mar 2025
2025-03-04,Menunggu Lahirnya Kepala Daerah Peduli Penyiaran,Lenteraesai.id,"Jakarta, 04/3 (ANTARA/LE) - Presiden Prabowo Subianto telah melantik kepala daerah secara serentak pada 20 Februari 2025 lalu. Pelantikan dihadiri oleh 961...",https://lenteraesai.id/2025/03/04/menunggu-lahirnya-kepala-daerah-peduli-penyiaran/,4 Mar 2025
2025-03-03,Pembentukan Pengurus DPC Pro Jurnalis Media Siber (PJS) Kabupaten Jember - Suaraglobal.id,Suaraglobal.id,Beberapa teman media di Kabupaten Jember telah membentuk Pengurus DPC Pro Jurnalis media Siber (PJS) Kegiatan pembentukan pengurus DPC PJS J.,https://www.suaraglobal.id/suara-daerah/2011047557/pembentukan-pengurus-dpc-pro-jurnalis-media-siber-pjs-kabupaten-jember,3 Mar 2025
2025-03-03,Mengapa Pers Rentan Mengalami Politisasi?,Kompas.id,"Upaya menjaga independensi media massa bukan hanya tugas jurnalis, melainkan juga tanggung jawab pembaca.",https://www.kompas.id/artikel/mengapa-pers-rentan-mengalami-politisasi,3 Mar 2025
2025-03-01,Puisi Pilihan Pekan Ini: Varian Hikayat Kroman dan Nomor Antrian dari Mardi Luhung,Tempo.co,"KROMAN adalah nama sebuah kelurahan di Kecamatan Gresik, Kabupaten Gresik, Jawa Timur. Nah, Mardi Luhung kali ini menulis puisi tentang itu, berjudul Varian...",https://koran.tempo.co/read/puisi/491681/puisi-pilihan-pekan-ini-varian-hikayat-kroman-dan-nomor-antrian-dari-mardi-luhung,1 Mar 2025
2025-02-28,Dari Bob Dylan sampai Film Kolosal Mandarin,Tempo.co,BINGUNG mengisi libur akhir pekan pada awal bulan puasa Ramadan? Sejumlah film bisa menjadi pilihan Anda untuk menikmati libur sembari menunggu waktu...,https://koran.tempo.co/read/film/491685/dari-bob-dylan-sampai-film-kolosal-mandarin,28 Feb 2025
2025-02-28,"Paus, Vatikan, dalam Sinema",Tempo.co,"Isu Vatikan dan pemilihan paus cukup sering diangkat dalam film fiksi ataupun dokumenter. Selain Conclave (2025), ada sejumlah film yang menggambarkan...",https://koran.tempo.co/read/film/491683/paus-vatikan-dalam-sinema,28 Feb 2025
2025-02-28,"Nahkoda Baru LBH Jakarta, Fadhil Alfathan Prioritaskan Prinsip HAM",Hukumonline,"Dalam program kerjanya selama periode 2024-2028 ini, Fadhil membagi dua aspek program. Yakni, program internal dan program eksternal.",https://www.hukumonline.com/berita/a/nahkoda-baru-lbh-jakarta--fadhil-alfathan-prioritaskan-prinsip-ham-lt67c28fc8ee5f4/,28 Feb 2025
2025-02-28,Sukatani dan Seni sebagai Kebebasan Berekspresi,Tempo.co,Seni adalah bentuk ekspresi dan pendapat yang dilindungi UUD 1945. Lumrah jika seni mengandung unsur politik.,https://koran.tempo.co/read/seni/491670/sukatani-dan-seni-sebagai-kebebasan-berekspresi,28 Feb 2025
2025-02-27,Banjiri Internet dengan Konten Edukasi: Kunci Menuju Masyarakat Cerdas,Klik Madura,"DALAM era digital yang serba cepat ini, internet telah menjadi bagian tak terpisahkan dari kehidupan manusia. Dari bangun tidur hingga kembali tidur,...",https://klikmadura.id/opini/banjiri-internet-dengan-konten-edukasi-kunci-menuju-masyarakat-cerdas/,27 Feb 2025
2025-02-27,"Dukung Jurnalisme Berkualitas, Komite Bakal Luncurkan Pedoman Kerja Sama Platform Digital dan Perusahaan Pers - Cirebon Raya",Cirebon Raya,"Dalam pembahasannya, setelah rancangan pedoman dibuat, Komite akan mengirimkan naskah rancangan pedoman kepada asosiasi perusahaan pers dan perusahaan...",https://www.cirebonraya.com/nasional/43714646991/dukung-jurnalisme-berkualitas-komite-bakal-luncurkan-pedoman-kerja-sama-platform-digital-dan-perusahaan-pers?page=2,27 Feb 2025
2025-02-27,Regulatory Brief: RUU KKS dan Kewajiban Keamanan Siber,Crowe,Read Time: 10 minutes. Pemerintah tengah merancang Rancangan Undang-Undang Keamanan dan Ketahanan Siber (RUU KKS) 2025 untuk memperkuat perlindungan...,https://www.crowe.com/id/news/regulatory-brief-ruu-kks-dan-kewajiban-keamanan-siber,27 Feb 2025
2025-02-27,IMM NTB Mengutuk Keras Adanya Aksi Intimidasi Kebebasan Pers,NTBSatu,"Mataram (NTBSatu) – Dewan Pimpinan Daerah Ikatan Mahasiswa Muhammadiyah (DPD IMM) NTB, menanggapi adanya tindakan intimidasi pers.",https://ntbsatu.com/2025/02/27/imm-ntb-mengutuk-keras-adanya-aksi-intimidasi-kebebasan-pers.html,27 Feb 2025
2025-02-26,Komisi X DPR siap bahas anggaran pendidikan dengan menteri baru,Alinea.ID,"Komisi X DPR akan menggelar rapat perdana dengan Menteri Pendidikan Tinggi, Sains dan Teknologi, Brian Yuliarto.",https://www.alinea.id/peristiwa/komisi-x-dpr-siap-bahas-anggaran-pendidikan-b2niV9RmV,26 Feb 2025
2025-02-26,Habiburokhman Sebut Pembongkaran Hotel Purajaya Batam Bermasalah,Rmol.id,"Ketua Komisi III DPR Habiburokhman mengatakan, perobohan Hotel Purajaya Batam secara hukum tidak sah karena dilakukan tanpa perintah pengadilan.Hal itu.",https://rmol.id/politik/read/2025/02/26/657847/habiburokhman-sebut-pembongkaran-hotel-purajaya-batam-bermasalah,26 Feb 2025
2025-02-26,Warisan Pemikiran Budaya Habibie di Wisma Habibie AinuN,Tempo.co,Presiden B.J. Habibie identik dengan teknologi. Mengapa perpustakaan publik di Wisma Habibie Ainun dipenuhi buku humaniora?,https://koran.tempo.co/read/budaya/491643/warisan-pemikiran-budaya-habibie-di-wisma-habibie-ainun,26 Feb 2025
2025-02-26,Sisi Seni B.J. Habibie,Tempo.co,Presiden B.J. Habibie hampir selalu dibahas soal perannya dalam pengembangan teknologi dan demokrasi. Bagaimana soal seni?,https://koran.tempo.co/read/budaya/491644/sisi-seni-b-j-habibie,26 Feb 2025
2025-02-25,PWI Sumsel Bergejolak: Kurnaidi Pertanyakan Legitimasi Penunjukan Jon Heri sebagai Plt Ketua,RMOLSUMSEL.ID,"Ketua Persatuan Wartawan Indonesia (PWI) Pusat, Zulmansyah, resmi menerbitkan Surat Keputusan (SK) yang mengubah susunan kepengurusan PWI Sumatera Selatan...",https://www.rmolsumsel.id/pwi-sumsel-bergejolak-kurnaidi-pertanyakan-legitimasi-penujukan-jon-heri-sebagai-plt-ketua,25 Feb 2025
2025-02-24,Kebebasan Berekspresi Tetap Menjadi Prinsip Utama Revisi UU Penyiaran,MetroTVNews.com,Amelia menegaskan hak untuk berpendapat telah dijamin dalam Pasal 28E Ayat (2) UUD 1945.,https://www.metrotvnews.com/read/NOlCA2o9-kebebasan-berekspresi-tetap-menjadi-prinsip-utama-revisi-uu-penyiaran,24 Feb 2025
2025-02-23,Dongeng Mallacan Karya Kreator Seni Rupa Berbasis Blockchain,Tempo.co,Karya Arief Witjaksana berisi dongeng Mallacan. Dia dikenal dengan karya seni yang terhubung dengan teknologi digital NFT.,https://majalah.tempo.co/read/seni/173500/dongeng-mallacan-karya-kreator-seni-rupa-berbasis-blockchain,23 Feb 2025
2025-02-23,Ini yang Dibahas Prabowo dengan Pemimpin Redaksi Media Selama 6 Jam,Merdeka.com,Diskusi dilakukan secara dua arah yaitu dari sudut pandang industri media dan Prabowo sebagai presiden.,https://www.merdeka.com/peristiwa/ini-yang-dibahas-prabowo-dengan-pemimpin-redaksi-media-selama-6-jam-323016-mvk.html,23 Feb 2025
2025-02-23,Politikus NasDem Kecam Intimidasi Terhadap Band Sukatani,MetroTVNews.com,Anggota Komisi I DPR Fraksi NasDem Amelia Anggraini menyoroti dugaan intimidasi yang dilakukan kepolisian terhadap band Sukatani atas lagu Bayar Bayar...,https://www.metrotvnews.com/read/kqYCYnz1-politikus-nasdem-kecam-intimidasi-terhadap-band-sukatani,23 Feb 2025
2025-02-22,Demo “Indonesia Gelap” Tuntut Revisi Kebijakan Pemerintahan Prabowo-Gibran,Gotvnews,"GOTVNEWS, Jakarta - Aksi demonstrasi bertajuk 'Indonesia Gelap' digelar oleh Koalisi Masyarakat Sipil di Jakarta, pada Jumat (21/2/2025).",https://gotvnews.co.id/demo-indonesia-gelap-tuntut-revisi-kebijakan-pemerintahan-prabowo-gibran/,22 Feb 2025
2025-02-22,"Koalisi Masyarakat Sipil Tuntut Kebebasan Berekspresi, Kesejahteraan Pekerja, dan Tolak Pemangkasan Anggaran",NU Online Jakarta,"Di tengah ketidakpastian ekonomi, kebijakan yang diterapkan pemerintah berpotensi memunculkan problem baru di masyarakat.",https://jakarta.nu.or.id/nasional/koalisi-masyarakat-sipil-tuntut-kebebasan-berekspresi-kesejahteraan-pekerja-dan-tolak-pemangkasan-anggaran-6TKIJ,22 Feb 2025
2025-02-21,"Demo 'Indonesia Gelap', Tuntut Prabowo Benahi 28 Persoalan Ini",Bloomberg Technoz,"Bloomberg Technoz, Jakarta - Koalisi masyarakat sipil menggelar aksi demonstrasi bertajuk 'Indonesia Gelap', di mana mereka menuntut Presiden Prabowo...",https://www.bloombergtechnoz.com/detail-news/63741/demo-indonesia-gelap-tuntut-prabowo-benahi-28-persoalan-ini,21 Feb 2025
2025-02-20,Ancaman Kebebasan Berpendapat dalam RUU Media Sosial Nepal,DW,"Para kritikus menilai rancangan undang-undang media sosial di Nepal dapat mengekang kebebasan berpendapat, dengan sejumlah aturan yang memberikan pemerintah...",https://www.dw.com/id/ruu-media-sosial-nepal-ancam-kebebasan-berpendapat/a-71669065,20 Feb 2025
2025-02-20,"Muhammad Farhan, Presenter Beken Kini Jadi Wali Kota Bandung",MetroTVNews.com,"Farhan menjalani masa pendidikan di Kota Bandung, hingga menempuh perkuliahan di Fakultas Ekonomi Universitas Padjadjaran.",https://www.metrotvnews.com/read/Ky6C1R8Y-muhammad-farhan-presenter-beken-kini-jadi-wali-kota-bandung,20 Feb 2025
2025-02-18,Rapat Paripurna DPR Setujui RUU TNI Jadi Prolegnas Prioritas 2025,CNN Indonesia,DPR RI meresmikan Rancangan Undang-undang tentang perubahan atas UU no 34 tahun 2024 tentang Tentara Nasional Indonesia masuk prolegnas prioritas 2025.,https://www.cnnindonesia.com/nasional/20250218105720-32-1199512/rapat-paripurna-dpr-setujui-ruu-tni-jadi-prolegnas-prioritas-2025,18 Feb 2025
2025-02-18,Daftar 7 Anggota KPID Bali Terpilih Periode 2024-2027,detikcom,DPRD Bali telah menyeleksi tujuh anggota KPID Bali periode 2024-2027. Anggota terpilih diharapkan dapat meningkatkan mutu siaran dan pengawasan penyiaran.,https://www.detik.com/bali/berita/d-7783496/daftar-7-anggota-kpid-bali-terpilih-periode-2024-2027,18 Feb 2025
2025-02-17,Kemenkum Akan Atur AI di RUU Hak Cipta: Beri Perlindungan Pencipta Lagu,detikNews,Kementerian Hukum (Kemenkum) mempertimbangkan untuk membuat aturan terkait perkembangan kecerdasan buatan atau artificial intelligence (AI) yang dapat...,https://news.detik.com/berita/d-7782747/kemenkum-akan-atur-ai-di-ruu-hak-cipta-beri-perlindungan-pencipta-lagu,17 Feb 2025
2025-02-13,#KaburAjaDulu: Fenomena Brain Drain dan Gairah Anak Muda Indonesia ke Luar Negeri - Sukabumi Update,Sukabumi Update,"Fenomena #KaburAjaDulu mencerminkan gelombang migrasi anak muda Indonesia ke luar negeri demi karier dan masa depan lebih cerah. Apa penyebabnya, dampaknya...",https://www.sukabumiupdate.com/life/153941/kaburajadulu-fenomena-brain-drain-dan-gairah-anak-muda-indonesia-ke-luar-negeri,13 Feb 2025
2025-02-13,"Harvey Moeis Dihukum 20 Tahun, DPR Minta Aktor Korupsi Timah Diusut",IDN Times,"Uang pengganti Harvey juga diputuskan lebih besar dibanding putusan awal. Tandra menilai, pelaku dalam kasus korupsi timah seharusnya dimiskinkan.",https://www.idntimes.com/news/indonesia/harvey-moeis-dihukum-20-tahun-dpr-minta-aktor-korupsi-timah-diusut-00-xvwcc-x7ws0h,13 Feb 2025
2025-02-11,"Wakil Ketua Komisi XII DPR Desak Proyek KEK Lido Distop, Tak Ada Amdal",IDN Times,"Wakil Ketua Komisi XII DPR, Bambang Haryadi, mengungkapkan bahwa proyek KEK Lido diduga melanggar beberapa regulasi, termasuk pendangkalan Danau Lido.",https://www.idntimes.com/news/indonesia/wakil-ketua-komisi-xii-dpr-desak-proyek-kek-lido-distop-tak-ada-amdal-00-sk545-3vk328,11 Feb 2025
2025-02-09,"Tantangan Berat Pers Indonesia, Hadapi Platform Digital dan Artificial Intelligence",Universitas Muhammadiyah Jakarta - UMJ,Pers nasional dengan puluhan ribu perusahaan media dan puluhan ribu wartawan menghadapi berbagai tantangan dengan kehadiran media sosial di platform digital...,https://umj.ac.id/opini-1/tantangan-berat-pers-indonesia-hadapi-platform-digital-dan-artificial-intelligence/,9 Feb 2025
2025-02-09,HPN 2025: Refleksi UU Pers di Tengah Arus Digital dan Tantangan Kebebasan Informasi - Jakarta Daily Indonesia,Jakarta Daily Indonesia,"HPN 2025 jadi momentum evaluasi UU Pers di era digital. Tantangan kebebasan pers, kriminalisasi jurnalis dan dominasi media konglomerasi.",https://indonesia.jakartadaily.id/nasional/69314519014/hpn-2025-refleksi-uu-pers-di-tengah-arus-digital-dan-tantangan-kebebasan-informasi,9 Feb 2025
2025-02-09,Hari Pers Nasional 2025! Value Ketua Dewan Pers Ninik Rahayu,Kasamea.com,"Jakarta Hari ini Minggu 9 Februari 2025 insan Pers Indonesia memperingati momentum berharga, Peringatan Hari Pers Nasional (HPN). Tak terkecuali Ketua Dewan...",https://www.kasamea.com/hari-pers-nasional-2025-value-ketua-dewan-pers-ninik-rahayu/?pgrelated=49,9 Feb 2025
2025-02-09,Kapoksi Komisi IX DPR RI Sosialisasi Program Makan Bergizi Gratis di Makassar - Pojok Sulsel,Pojok Sulsel,Sosialisasi ini dihadiri kurang lebih 300-an peserta yang merupakan warga setempat. Dimulai dari pukul 08.30 WIB dan berakhir pukul 12.00 WIB.,https://sulsel.pojoksatu.id/makassar/1145623744/kapoksi-komisi-ix-dpr-ri-sosialisasi-program-makan-bergizi-gratis-di-makassar,9 Feb 2025
2025-02-08,"50 Kata-Kata untuk Hari Pers Nasional 2025, Cocok Jadi Caption Medsos",Sonora.id,Artikel ini akan membahas kumpulan kata-kata untuk Hari Pers Nasional yang cocok untuk dijadikan caption media sosial.,https://www.sonora.id/read/424214269/50-kata-kata-untuk-hari-pers-nasional-2025-cocok-jadi-caption-medsos,8 Feb 2025
